thesis_class,label,source_table,count,models_seen_in,decision,reason
street,car mirror,top5,29,3,,
street,seashore,top1,29,3,,
street,wing,top5,29,3,,
street,breakwater,top5,28,3,,
street,go-kart,top5,27,3,,
street,sports car,top5,27,3,,
street,torch,top5,27,3,,
street,obelisk,top1,26,3,,
street,bookshop,top5,25,3,,
street,electric locomotive,top5,25,3,,
street,fire engine,top5,25,3,,
street,limousine,top1,25,3,,
street,sliding door,top5,25,3,,
street,academic gown,top5,24,3,,
street,cinema,top1,24,3,,
street,greenhouse,top5,24,3,,
street,guillotine,top5,24,3,,
street,snowplow,top5,24,3,,
street,steel arch bridge,top1,24,3,,
street,submarine,top5,24,3,,
street,grocery store,top5,23,3,,
street,mountain tent,top5,23,3,,
street,park bench,top5,23,3,,
street,beacon,top5,22,3,,
street,jean,top5,22,3,,
street,monastery,top1,22,3,,
street,toyshop,top5,22,3,,
street,ambulance,top5,21,3,,
street,cab,top1,21,3,,
street,dome,top5,21,3,,
street,swing,top5,21,3,,
street,trolleybus,top1,21,3,,
street,aircraft carrier,top5,20,3,,
street,drilling platform,top5,20,3,,
street,turnstile,top5,20,3,,
street,ashcan,top5,19,3,,
street,comic book,top5,19,3,,
street,pickup,top5,19,3,,
street,sandbar,top5,19,3,,
street,vault,top1,19,3,,
street,volcano,top5,19,3,,
street,barbershop,top5,18,3,,
street,convertible,top5,18,3,,
street,mobile home,top1,18,3,,
street,spotlight,top5,18,3,,
street,stretcher,top5,18,3,,
street,suit,top5,18,3,,
street,sundial,top5,18,3,,
street,liner,top5,17,3,,
street,military uniform,top5,17,3,,
street,ski,top5,17,3,,
street,theater curtain,top5,17,3,,
street,tobacco shop,top1,17,3,,
street,valley,top1,17,3,,
street,bicycle-built-for-two,top1,16,3,,
street,bubble,top5,16,3,,
street,doormat,top5,16,3,,
street,pier,top1,16,3,,
street,shopping cart,top5,16,3,,
street,water tower,top5,16,3,,
street,window shade,top5,16,3,,
street,Model T,top5,15,3,,
street,beach wagon,top5,15,3,,
street,broom,top5,15,3,,
street,jigsaw puzzle,top5,15,3,,
street,car wheel,top5,14,3,,
street,maze,top1,14,3,,
street,pedestal,top5,14,3,,
street,radio telescope,top5,14,3,,
street,Loafer,top5,13,3,,
street,barn,top5,13,3,,
street,cowboy boot,top5,13,3,,
street,fountain,top1,13,3,,
street,fur coat,top5,13,3,,
street,golfcart,top5,13,3,,
street,maypole,top5,13,3,,
street,recreational vehicle,top5,13,3,,
street,sports car,top1,13,3,,
street,barber chair,top5,12,3,,
street,bow,top5,12,3,,
street,container ship,top5,12,3,,
street,knee pad,top5,12,3,,
street,lumbermill,top1,12,3,,
street,motor scooter,top1,12,3,,
street,solar dish,top1,12,3,,
street,thatch,top5,12,2,,
street,window screen,top5,12,3,,
street,amphibian,top5,11,3,,
street,crash helmet,top5,11,3,,
street,gas pump,top5,11,3,,
street,gondola,top1,11,3,,
street,monitor,top5,11,3,,
street,mountain tent,top1,11,3,,
street,picket fence,top5,11,3,,
street,stage,top5,11,3,,
street,trench coat,top5,11,3,,
street,abaya,top5,10,3,,
street,accordion,top5,10,3,,
street,airship,top1,10,3,,
street,car mirror,top1,10,3,,
street,geyser,top5,10,3,,
street,minivan,top1,10,3,,
street,mortarboard,top5,10,3,,
street,pay-phone,top5,10,3,,
street,slot,top5,10,3,,
street,suspension bridge,top1,10,3,,
street,sweatshirt,top5,10,3,,
street,throne,top5,10,3,,
street,worm fence,top1,10,3,,
street,altar,top5,9,3,,
street,bannister,top1,9,3,,
street,bobsled,top5,9,3,,
street,cliff dwelling,top5,9,3,,
street,fireboat,top5,9,3,,
street,forklift,top5,9,3,,
street,jean,top1,9,3,,
street,missile,top5,9,3,,
street,parachute,top5,9,3,,
street,patio,top1,9,3,,
street,sarong,top5,9,3,,
street,snowmobile,top5,9,3,,
street,snowplow,top1,9,3,,
street,soccer ball,top5,9,3,,
street,triumphal arch,top1,9,3,,
street,balloon,top5,8,3,,
street,beacon,top1,8,3,,
street,canoe,top5,8,3,,
street,coil,top5,8,3,,
street,go-kart,top1,8,3,,
street,hoopskirt,top5,8,3,,
street,manhole cover,top5,8,3,,
street,neck brace,top5,8,3,,
street,oxcart,top5,8,3,,
street,planetarium,top1,8,3,,
street,plunger,top5,8,3,,
street,pole,top1,8,3,,
street,rugby ball,top5,8,3,,
street,school bus,top5,8,3,,
street,scoreboard,top1,8,3,,
street,space shuttle,top5,8,3,,
street,stone wall,top5,8,3,,
street,wreck,top5,8,3,,
street,barbell,top5,7,3,,
street,bearskin,top1,7,3,,
street,bulletproof vest,top5,7,3,,
street,cannon,top5,7,3,,
street,carousel,top5,7,3,,
street,church,top1,7,3,,
street,dam,top1,7,3,,
street,drilling platform,top1,7,3,,
street,fire screen,top5,7,3,,
street,flagpole,top1,7,3,,
street,hay,top5,7,3,,
street,library,top1,7,3,,
street,marimba,top5,7,3,,
street,military uniform,top1,7,3,,
street,mosque,top1,7,3,,
street,moving van,top1,7,3,,
street,passenger car,top1,7,3,,
street,pot,top5,7,3,,
street,prayer rug,top5,7,3,,
street,rain barrel,top5,7,3,,
street,rocking chair,top5,7,3,,
street,sombrero,top5,7,3,,
street,stupa,top5,7,3,,
street,suit,top1,7,3,,
street,tow truck,top1,7,3,,
street,airliner,top5,6,3,,
street,barrow,top5,6,3,,
street,basketball,top5,6,3,,
street,bullet train,top1,6,3,,
street,chainlink fence,top5,6,2,,
street,crane,top1,6,3,,
street,doormat,top1,6,3,,
street,garbage truck,top1,6,3,,
street,horizontal bar,top5,6,2,,
street,kimono,top5,6,3,,
street,mailbox,top5,6,3,,
street,megalith,top5,6,3,,
street,miniskirt,top1,6,3,,
street,shoe shop,top5,6,3,,
street,steam locomotive,top1,6,3,,
street,tank,top5,6,3,,
street,tile roof,top5,6,3,,
street,trombone,top5,6,3,,
street,warplane,top5,6,3,,
street,Model T,top1,5,3,,
street,academic gown,top1,5,3,,
street,barrel,top5,5,2,,
street,bow tie,top5,5,3,,
street,butcher shop,top5,5,3,,
street,castle,top1,5,3,,
street,cliff,top1,5,3,,
street,cloak,top5,5,3,,
street,confectionery,top5,5,3,,
street,crate,top5,5,2,,
street,freight car,top1,5,3,,
street,gown,top5,5,3,,
street,greenhouse,top1,5,3,,
street,lab coat,top5,5,3,,
street,maillot tank suit,top5,5,3,,
street,moped,top1,5,3,,
street,organ,top5,5,3,,
street,park bench,top1,5,3,,
street,plastic bag,top5,5,3,,
street,poncho,top5,5,3,,
street,promontory,top1,5,3,,
street,punching bag,top5,5,2,,
street,restaurant,top1,5,3,,
street,shovel,top5,5,3,,
street,steel drum,top5,5,3,,
street,sunglass,top5,5,3,,
street,swimming trunks,top5,5,3,,
street,viaduct,top1,5,3,,
street,wardrobe,top5,5,3,,
street,yurt,top5,5,3,,
street,Saluki,top5,4,3,,
street,Windsor tie,top5,4,2,,
street,banjo,top5,4,3,,
street,book jacket,top5,4,2,,
street,bow,top1,4,3,,
street,breakwater,top1,4,3,,
street,cash machine,top5,4,3,,
street,chain saw,top5,4,2,,
street,coho,top5,4,2,,
street,dock,top1,4,3,,
street,dogsled,top5,4,3,,
street,drum,top5,4,2,,
street,dumbbell,top5,4,3,,
street,harp,top5,4,2,,
street,horse cart,top1,4,3,,
street,paddle,top5,4,3,,
street,parking meter,top1,4,3,,
street,pickelhaube,top5,4,3,,
street,racer,top1,4,3,,
street,rotisserie,top5,4,3,,
street,sarong,top1,4,3,,
street,schooner,top5,4,1,,
street,sliding door,top1,4,3,,
street,speedboat,top5,4,2,,
street,submarine,top1,4,3,,
street,television,top5,4,3,,
street,theater curtain,top1,4,3,,
street,torch,top1,4,3,,
street,tractor,top5,4,3,,
street,tripod,top5,4,3,,
street,umbrella,top1,4,3,,
street,vending machine,top5,4,3,,
street,wing,top1,4,3,,
street,Arabian camel,top5,3,2,,
street,Irish wolfhound,top5,3,3,,
street,Lakeland terrier,top5,3,3,,
street,Sealyham terrier,top5,3,3,,
street,West Highland white terrier,top5,3,3,,
street,accordion,top1,3,3,,
street,aircraft carrier,top1,3,3,,
street,ambulance,top1,3,3,,
street,apiary,top5,3,2,,
street,ashcan,top1,3,3,,
street,bakery,top5,3,2,,
street,balance beam,top5,3,2,,
street,ballplayer,top5,3,2,,
street,bucket,top5,3,3,,
street,candle,top5,3,2,,
street,carousel,top1,3,3,,
street,cellular telephone,top5,3,1,,
street,chime,top5,3,3,,
street,cowboy boot,top1,3,3,,
street,desk,top5,3,2,,
street,dome,top1,3,3,,
street,file,top1,3,3,,
street,file,top5,3,3,,
street,fire screen,top1,3,3,,
street,geyser,top1,3,3,,
street,grille,top5,3,2,,
street,groom,top5,3,1,,
street,guillotine,top1,3,3,,
street,jeep,top5,3,3,,
street,lab coat,top1,3,3,,
street,lawn mower,top5,3,2,,
street,maillot,top5,3,2,,
street,marimba,top1,3,3,,
street,minibus,top1,3,3,,
street,mosquito net,top5,3,2,,
street,paddlewheel,top5,3,2,,
street,pajama,top5,3,2,,
street,parallel bars,top5,3,2,,
street,pirate,top5,3,2,,
street,plow,top5,3,2,,
street,projectile,top5,3,2,,
street,puck,top5,3,3,,
street,punching bag,top1,3,2,,
street,racket,top5,3,2,,
street,rapeseed,top5,3,3,,
street,rugby ball,top1,3,3,,
street,seat belt,top5,3,3,,
street,shield,top5,3,3,,
street,shoji,top5,3,2,,
street,snowmobile,top1,3,3,,
street,sombrero,top1,3,3,,
street,stole,top5,3,2,,
street,stone wall,top1,3,3,,
street,swing,top1,3,3,,
street,tile roof,top1,3,3,,
street,totem pole,top5,3,2,,
street,toyshop,top1,3,3,,
street,triceratops,top1,3,3,,
street,triceratops,top5,3,3,,
street,tricycle,top1,3,3,,
street,trimaran,top5,3,2,,
street,volcano,top1,3,3,,
street,water tower,top1,3,3,,
street,Afghan hound,top5,2,2,,
street,Bouvier des Flandres,top5,2,2,,
street,Indian cobra,top5,2,1,,
street,Indian elephant,top5,2,1,,
street,Old English sheepdog,top5,2,2,,
street,alp,top1,2,3,,
street,altar,top1,2,3,,
street,analog clock,top5,2,2,,
street,assault rifle,top5,2,2,,
street,balloon,top1,2,3,,
street,barbell,top1,2,3,,
street,barber chair,top1,2,3,,
street,barrow,top1,2,3,,
street,basketball,top1,2,3,,
street,bathing cap,top5,2,2,,
street,beaker,top5,2,2,,
street,beer glass,top5,2,2,,
street,bikini,top1,2,1,,
street,bikini,top5,2,1,,
street,binoculars,top5,2,2,,
street,black and gold garden spider,top5,2,2,,
street,boathouse,top1,2,3,,
street,bookcase,top5,2,1,,
street,broom,top1,2,3,,
street,bulletproof vest,top1,2,3,,
street,butcher shop,top1,2,3,,
street,caldron,top5,2,2,,
street,canoe,top1,2,3,,
street,chiffonier,top5,2,2,,
street,chimpanzee,top5,2,2,,
street,china cabinet,top5,2,1,,
street,cliff dwelling,top1,2,3,,
street,clog,top5,2,2,,
street,comic book,top1,2,3,,
street,container ship,top1,2,3,,
street,cowboy hat,top5,2,2,,
street,crossword puzzle,top5,2,2,,
street,disk brake,top5,2,2,,
street,feather boa,top5,2,2,,
street,fire engine,top1,2,3,,
street,fireboat,top1,2,3,,
street,flute,top5,2,1,,
street,folding chair,top5,2,2,,
street,four-poster,top5,2,2,,
street,fur coat,top1,2,3,,
street,half track,top5,2,1,,
street,honeycomb,top5,2,2,,
street,jigsaw puzzle,top1,2,3,,
street,knot,top5,2,1,,
street,komondor,top5,2,2,,
street,llama,top5,2,1,,
street,magnetic compass,top5,2,2,,
street,maypole,top1,2,3,,
street,monitor,top1,2,3,,
street,mountain bike,top1,2,3,,
street,ox,top5,2,2,,
street,panpipe,top5,2,2,,
street,parachute,top1,2,3,,
street,pedestal,top1,2,3,,
street,photocopier,top5,2,2,,
street,plastic bag,top1,2,3,,
street,police van,top1,2,3,,
street,pool table,top5,2,1,,
street,potter's wheel,top5,2,2,,
street,prayer rug,top1,2,3,,
street,rotisserie,top1,2,3,,
street,rubber eraser,top5,2,2,,
street,rule,top5,2,2,,
street,safe,top5,2,2,,
street,sax,top5,2,1,,
street,sea lion,top5,2,1,,
street,seat belt,top1,2,3,,
street,shopping basket,top5,2,1,,
street,shopping cart,top1,2,3,,
street,spider monkey,top5,2,2,,
street,spider web,top5,2,2,,
street,spotlight,top1,2,3,,
street,stove,top5,2,2,,
street,thresher,top5,2,1,,
street,tub,top5,2,1,,
street,volleyball,top5,2,2,,
street,web site,top5,2,1,,
street,whippet,top5,2,2,,
street,window shade,top1,2,3,,
street,wire-haired fox terrier,top5,2,2,,
street,African grey,top5,1,1,,
street,Band Aid,top5,1,1,,
street,Bedlington terrier,top5,1,1,,
street,Doberman,top5,1,1,,
street,Great Dane,top5,1,1,,
street,Irish wolfhound,top1,1,3,,
street,Italian greyhound,top5,1,1,,
street,Kerry blue terrier,top5,1,1,,
street,Labrador retriever,top5,1,1,,
street,Lakeland terrier,top1,1,3,,
street,Leonberg,top5,1,1,,
street,Mexican hairless,top5,1,1,,
street,Newfoundland,top5,1,1,,
street,Saint Bernard,top5,1,1,,
street,Saluki,top1,1,3,,
street,Scottish deerhound,top5,1,1,,
street,Sealyham terrier,top1,1,3,,
street,West Highland white terrier,top1,1,3,,
street,abacus,top5,1,1,,
street,acoustic guitar,top5,1,1,,
street,agama,top5,1,1,,
street,alligator lizard,top5,1,1,,
street,amphibian,top1,1,3,,
street,analog clock,top1,1,2,,
street,apiary,top1,1,2,,
street,ballpoint,top5,1,1,,
street,banjo,top1,1,3,,
street,barbershop,top1,1,3,,
street,barn spider,top5,1,1,,
street,barracouta,top5,1,1,,
street,bathing cap,top1,1,2,,
street,bathtub,top5,1,1,,
street,beach wagon,top1,1,3,,
street,beer bottle,top1,1,1,,
street,beer bottle,top5,1,1,,
street,binoculars,top1,1,2,,
street,birdhouse,top1,1,1,,
street,birdhouse,top5,1,1,,
street,black and gold garden spider,top1,1,2,,
street,black widow,top5,1,1,,
street,bookcase,top1,1,1,,
street,bookshop,top1,1,3,,
street,bow tie,top1,1,3,,
street,breastplate,top5,1,1,,
street,briard,top5,1,1,,
street,cassette,top5,1,1,,
street,catamaran,top5,1,1,,
street,cello,top5,1,1,,
street,chow,top5,1,1,,
street,coho,top1,1,2,,
street,coil,top1,1,3,,
street,computer keyboard,top5,1,1,,
street,convertible,top1,1,3,,
street,cougar,top5,1,1,,
street,crate,top1,1,2,,
street,croquet ball,top5,1,1,,
street,curly-coated retriever,top5,1,1,,
street,digital clock,top5,1,1,,
street,dogsled,top1,1,3,,
street,drumstick,top5,1,1,,
street,electric fan,top5,1,1,,
street,envelope,top5,1,1,,
street,forklift,top1,1,3,,
street,gar,top5,1,1,,
street,garden spider,top5,1,1,,
street,gas pump,top1,1,3,,
street,gasmask,top5,1,1,,
street,golf ball,top5,1,1,,
street,golfcart,top1,1,3,,
street,gorilla,top5,1,1,,
street,great white shark,top1,1,1,,
street,great white shark,top5,1,1,,
street,grocery store,top1,1,3,,
street,guenon,top5,1,1,,
street,hair spray,top5,1,1,,
street,hammerhead,top5,1,1,,
street,handkerchief,top5,1,1,,
street,harvester,top5,1,1,,
street,hay,top1,1,3,,
street,home theater,top5,1,1,,
street,hook,top5,1,1,,
street,hoopskirt,top1,1,3,,
street,horizontal bar,top1,1,2,,
street,ice bear,top5,1,1,,
street,ice lolly,top5,1,1,,
street,jack-o'-lantern,top5,1,1,,
street,jeep,top1,1,3,,
street,kelpie,top5,1,1,,
street,killer whale,top5,1,1,,
street,kimono,top1,1,3,,
street,komondor,top1,1,2,,
street,lampshade,top5,1,1,,
street,langur,top1,1,1,,
street,langur,top5,1,1,,
street,leatherback turtle,top5,1,1,,
street,lifeboat,top5,1,1,,
street,macaw,top5,1,1,,
street,mailbag,top5,1,1,,
street,mailbox,top1,1,3,,
street,maillot tank suit,top1,1,3,,
street,manhole cover,top1,1,3,,
street,mask,top5,1,1,,
street,measuring cup,top5,1,1,,
street,megalith,top1,1,3,,
street,microwave,top5,1,1,,
street,milk can,top5,1,1,,
street,mortar,top5,1,1,,
street,mousetrap,top5,1,1,,
street,muzzle,top5,1,1,,
street,neck brace,top1,1,3,,
street,oscilloscope,top5,1,1,,
street,oxcart,top1,1,3,,
street,padlock,top5,1,1,,
street,paintbrush,top5,1,1,,
street,panpipe,top1,1,2,,
street,pay-phone,top1,1,3,,
street,pickelhaube,top1,1,3,,
street,pickup,top1,1,3,,
street,plane,top5,1,1,,
street,plunger,top1,1,3,,
street,pool table,top1,1,1,,
street,pop bottle,top5,1,1,,
street,pretzel,top5,1,1,,
street,pug,top5,1,1,,
street,quilt,top5,1,1,,
street,radio telescope,top1,1,3,,
street,revolver,top5,1,1,,
street,rifle,top5,1,1,,
street,rocking chair,top1,1,3,,
street,running shoe,top5,1,1,,
street,sandal,top5,1,1,,
street,sandbar,top1,1,3,,
street,school bus,top1,1,3,,
street,scorpion,top5,1,1,,
street,screen,top5,1,1,,
street,shoe shop,top1,1,3,,
street,shovel,top1,1,3,,
street,shower cap,top5,1,1,,
street,siamang,top5,1,1,,
street,ski,top1,1,3,,
street,ski mask,top5,1,1,,
street,slot,top1,1,3,,
street,soccer ball,top1,1,3,,
street,soft-coated wheaten terrier,top5,1,1,,
street,space heater,top1,1,1,,
street,space heater,top5,1,1,,
street,space shuttle,top1,1,3,,
street,speedboat,top1,1,2,,
street,spider monkey,top1,1,2,,
street,stage,top1,1,3,,
street,steel drum,top1,1,3,,
street,stethoscope,top5,1,1,,
street,stole,top1,1,2,,
street,stretcher,top1,1,3,,
street,studio couch,top5,1,1,,
street,stupa,top1,1,3,,
street,sturgeon,top5,1,1,,
street,sundial,top1,1,3,,
street,sunglasses,top5,1,1,,
street,sunscreen,top5,1,1,,
street,swab,top5,1,1,,
street,tank,top1,1,3,,
street,television,top1,1,3,,
street,tench,top5,1,1,,
street,thatch,top1,1,2,,
street,thimble,top5,1,1,,
street,tiger shark,top5,1,1,,
street,trombone,top1,1,3,,
street,tub,top1,1,1,,
street,turnstile,top1,1,3,,
street,tusker,top5,1,1,,
street,upright,top5,1,1,,
street,vacuum,top5,1,1,,
street,vestment,top5,1,1,,
street,violin,top5,1,1,,
street,vizsla,top5,1,1,,
street,wall clock,top5,1,1,,
street,warplane,top1,1,3,,
street,washbasin,top5,1,1,,
street,water snake,top1,1,1,,
street,water snake,top5,1,1,,
street,wreck,top1,1,3,,
street,yurt,top1,1,3,,
